EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,ShootingFouls,Fouls,Charge Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,PtsPutbacks,LostBallTurnovers,Offensive Fouls,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,BlockingFouls,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,Fg2aBlocked,OffThreePtRebounds,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,HeaveMakes,HeaveAttempts,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTDefRebounds,DefFTReboundPct,Blocked3s,BlockedArc3,team_id,year,season,team_vs
100396-201496-201911-202626-202650,1611661320,"DeLisha Milton-Jones, Candace Parker, Kristi Toliver, Jenna O'Hea, Jantel Lavender","Milton-Jones, Parker, Toliver, O'Hea, Lavender",100396-201496-201911-202626-202650,LAS,268.0,1,4.0,-2.0,9.0,9,8.0,18,,2.0,1.0,1.0,5.0,,8.0,10.0,,,,1.0,1.0,2.0,1.0,,,6.0,0.2,0.5,0.5,0.5,96.71641791044776,16.88888888888889,12.88888888888889,15.555555555555555,11.11111111111111,0.25,,,0.125,0.4453642857142857,,,8.14,5.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,,4.0,5.0,,1.0,1.0,1.0,5.0,5.0,1.0,1.0,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,0.375,,1.0,,0.25,0.5,0.5,1.0,0.375,0.6666666666666666,0.6666666666666666,,0.4,0.5,0.4,0.5,0.625,1.0,0.47919,0.625,29.46666666666667,0.5555555555555556,6.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.2,,,,,,,1.0,1.0,1.0,,0.25,4.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1611661320,2012,2012,False
100396-201496-201911-202626-203014,1611661320,"DeLisha Milton-Jones, Candace Parker, Kristi Toliver, Jenna O'Hea, Nneka Ogwumike","Milton-Jones, Parker, Toliver, O'Hea, Ogwumike",100396-201496-201911-202626-203014,LAS,87.0,1,1.0,-4.0,2.0,3,,5,,,,,,,,4.0,,,,1.0,,2.0,2.0,,,,,,,0.5,82.75862068965517,21.5,14.666666666666666,15.5,6.0,,,,,0.58515,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,1.0,,,,,,,,1.0,,,,21.8,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100396-201911-202626-202650-203014,1611661320,"DeLisha Milton-Jones, Kristi Toliver, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Milton-Jones, Toliver, O'Hea, Lavender, Ogwumike",100396-201911-202626-202650-203014,LAS,170.0,1,3.0,,7.0,7,1.0,14,1.0,1.0,1.0,3.0,4.0,3.0,9.0,9.0,4.0,2.0,1.0,2.0,,2.0,3.0,4.0,2.0,9.0,0.75,0.75,0.9,1.0,118.58823529411764,12.0,12.285714285714286,11.714285714285714,12.0,0.25,1.0,1.0,0.25,0.4612,0.5,0.5,7.9,5.0,2.0,2.0,1.0,1.0,,,,,,,1.0,2.0,,,3.0,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,2.0,1.0,,,2.0,3.0,5.0,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,0.5,,,0.5,,0.5,1.0,1.0,0.5,,,,,0.5,1.0,,,0.5,,0.4546,0.3333333333333333,,0.7142857142857143,,1.0,,,,,,,,1.0,,1.0,1.0,,,2.0,,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,0.5,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100928-100949-201496-201889-201911,1611661320,"Ebony Hoffman, Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver","Hoffman, Beard, Parker, Coleman, Toliver",100928-100949-201496-201889-201911,LAS,237.0,1,4.0,3.0,7.0,7,,14,1.0,3.0,1.0,3.0,6.0,,9.0,6.0,4.0,,,1.0,1.0,1.0,1.0,,,7.0,0.5,0.6428571428571429,0.6428571428571429,1.0,85.0632911392405,14.714285714285714,19.142857142857142,12.0,19.142857142857142,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.4279428571428571,,,8.933333333333334,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,3.0,4.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,,,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,1.0,,,,,0.42857142857142855,1.0,,,22.9,,,2.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,1.0,,,,0.3373,0.2222222222222222,2.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100928-100949-201496-201889-202626,1611661320,"Ebony Hoffman, Alana Beard, Candace Parker, Marissa Coleman, Jenna O'Hea","Hoffman, Beard, Parker, Coleman, O'Hea",100928-100949-201496-201889-202626,LAS,7.0,1,,,,1,,1,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,205.71428571428572,,,,,1.0,,,,0.4648,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100928-201889-201911-202626-203014,1611661320,"Ebony Hoffman, Marissa Coleman, Kristi Toliver, Jenna O'Hea, Nneka Ogwumike","Hoffman, Coleman, Toliver, O'Hea, Ogwumike",100928-201889-201911-202626-203014,LAS,132.0,1,2.0,-2.0,4.0,5,3.0,9,,,,,,2.0,5.0,7.0,,,,,,,1.0,2.0,1.0,5.0,,0.5,0.625,,98.18181818181817,10.5,18.0,10.5,18.0,,,,,0.5215500000000001,0.25,1.0,,4.0,,,,,1.0,3.0,1.0,3.0,1.0,3.0,,,1.0,3.0,5.0,,3.0,3.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,,,,,5.0,4.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.625,1.0,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5215500000000001,1.0,22.2,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100949-201496-201500-201911-202626,1611661320,"Alana Beard, Candace Parker, Nicky Anosike, Kristi Toliver, Jenna O'Hea","Beard, Parker, Anosike, Toliver, O'Hea",100949-201496-201500-201911-202626,LAS,72.0,1,1.0,4.0,3.0,2,,5,,,,1.0,3.0,2.0,4.0,,2.0,,,,,,1.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.5,,100.0,9.666666666666666,21.5,9.333333333333334,21.5,,,,,0.5176,0.25,0.25,2.5,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,1.0,1.0,,0.3946,0.5,1.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100949-201496-201500-202626-203040,1611661320,"Alana Beard, Candace Parker, Nicky Anosike, Jenna O'Hea, April Sykes","Beard, Parker, Anosike, O'Hea, Sykes",100949-201496-201500-202626-203040,LAS,443.0,1,7.0,6.0,14.0,15,,29,1.0,4.0,2.0,6.0,11.0,5.0,20.0,14.0,8.0,1.0,1.0,1.0,,1.0,5.0,6.0,3.0,20.0,0.5454545454545454,0.5769230769230769,0.625,1.0,94.26636568848758,15.0,15.533333333333333,14.0,15.466666666666667,0.3076923076923077,0.25,0.3333333333333333,0.15384615384615385,0.5072615384615384,0.1875,0.21428571428571427,5.781818181818182,6.0,4.0,5.0,1.0,1.0,,,,,1.0,2.0,3.0,3.0,1.0,1.0,10.0,4.0,3.0,,,2.0,1.0,3.0,,2.0,7.0,1.0,6.0,9.0,,,,1.0,10.0,6.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,1.125,1.0,0.15384615384615385,0.5,0.75,1.0,0.38461538461538464,0.8,0.8,0.5,,,,,0.25,1.0,,,0.5384615384615384,,0.4810875,0.5,21.55,0.42857142857142855,,1.0,,,1.0,,3.0,,,1.0,,2.0,3.0,,,,,,,,,,,,,,0.4,0.5,,1.0,,0.5,0.5,,,,,0.3765,,5.0,0.8333333333333334,0.5,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,0.09090909090909091,,0.25,1.0,,1.0,,0.15384615384615385,,0.25,,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,1611661320,2012,2012,False
100949-201496-201889-201911-203014,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Kristi Toliver, Nneka Ogwumike","Beard, Parker, Coleman, Toliver, Ogwumike",100949-201496-201889-201911-203014,LAS,243.0,1,4.0,6.0,7.0,8,,15,2.0,2.0,1.0,5.0,6.0,1.0,11.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,0.8333333333333334,0.625,0.6111111111111112,1.0,88.88888888888889,13.571428571428571,18.5,9.142857142857142,16.125,0.25,1.0,1.0,0.125,0.51524375,0.1111111111111111,0.14285714285714285,6.05,5.0,2.0,3.0,2.0,3.0,,2.0,,2.0,,2.0,4.0,5.0,,2.0,8.0,2.0,,2.0,,1.0,,1.0,,1.0,2.0,1.0,3.0,6.0,,,,1.0,8.0,5.0,0.2,0.25,,,,,0.8,0.5714285714285714,0.5714285714285714,0.25,0.5,0.75,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,0.42857142857142855,0.6666666666666666,0.2857142857142857,,0.625,,0.5217214285714286,0.7272727272727273,24.05,0.7142857142857143,,1.0,,1.0,1.0,1.0,2.0,,2.0,,,1.0,3.0,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,1.0,,0.3333333333333333,,,0.4258,0.18181818181818182,2.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,,,,1.0,,,0.3333333333333333,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100949-201496-201889-202626-202650,1611661320,"Alana Beard, Candace Parker, Marissa Coleman, Jenna O'Hea, Jantel Lavender","Beard, Parker, Coleman, O'Hea, Lavender",100949-201496-201889-202626-202650,LAS,560.0,4,9.0,-2.0,19.0,19,,38,3.0,3.0,2.0,7.0,10.0,3.0,17.0,19.0,6.0,,,5.0,1.0,5.0,4.0,4.0,2.0,14.0,0.7,0.5384615384615384,0.5666666666666667,1.0,97.71428571428571,13.526315789473685,15.947368421052632,12.631578947368421,13.789473684210526,0.23076923076923078,1.0,1.0,0.15384615384615385,0.48386153846153845,0.13333333333333333,0.16666666666666666,6.55,,3.0,5.0,,,,3.0,,,,3.0,,,,,,8.0,,3.0,,4.0,,4.0,,3.0,8.0,1.0,10.0,12.0,,,,,,,0.5714285714285714,0.5714285714285714,,,,,,,,0.23076923076923078,0.3333333333333333,0.75,0.3333333333333333,0.38461538461538464,0.6,0.6,1.0,0.23076923076923078,,,,,,,,0.6153846153846154,,,,22.566666666666666,,,2.0,,,1.0,,,3.0,3.0,,,1.0,2.0,,4.0,5.0,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,0.5,,,0.5,0.5,,,,,,0.17647058823529413,8.0,0.8888888888888888,0.75,1.0,,4.0,,,,,,,1.0,,,,,,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,,,1611661320,2012,2012,False
100949-201496-201911-202626-203014,1611661320,"Alana Beard, Candace Parker, Kristi Toliver, Jenna O'Hea, Nneka Ogwumike","Beard, Parker, Toliver, O'Hea, Ogwumike",100949-201496-201911-202626-203014,LAS,1088.0,3,18.0,7.0,38.0,37,3.0,75,2.0,5.0,6.0,15.0,25.0,17.0,53.0,46.0,20.0,2.0,,2.0,,5.0,13.0,20.0,7.0,49.0,0.6,0.6428571428571429,0.7162162162162162,0.4,99.26470588235294,12.631578947368421,16.43243243243243,12.289473684210526,15.783783783783784,0.17857142857142858,0.4,0.5,0.21428571428571427,0.44830000000000003,0.21212121212121213,0.23333333333333334,7.04,13.0,11.0,14.0,4.0,4.0,2.0,3.0,,,2.0,3.0,6.0,7.0,,,26.0,10.0,3.0,3.0,2.0,5.0,1.0,6.0,1.0,4.0,13.0,6.0,13.0,17.0,2.0,1.0,3.0,,24.0,12.0,0.3333333333333333,0.38461538461538464,0.5,0.6666666666666666,,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.10714285714285714,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.5,0.7857142857142857,0.7857142857142857,0.36363636363636365,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285714,1.0,,,0.6071428571428571,0.6666666666666666,0.45165714285714287,0.49056603773584906,23.933333333333334,0.34210526315789475,3.0,3.0,2.0,3.0,2.0,2.0,3.0,,4.0,14.0,1.0,4.0,4.0,,1.0,7.0,,2.0,1.0,,,2.0,,0.6666666666666666,0.5,0.5,0.4,0.36363636363636365,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.75,0.6666666666666666,,0.482225,0.07547169811320754,7.0,0.5833333333333334,0.5,1.0,4.0,2.0,1.0,0.6666666666666666,,1.0,,1.0,,1.0,,1.0,1.0,,0.5,0.5,,0.25,,,,1.0,,,1.0,,,,,4.0,3.0,0.04,,0.2,,,,,,,,,,,,,,,,,,,1.0,1.0,1611661320,2012,2012,False
100949-201889-202626-202650-203014,1611661320,"Alana Beard, Marissa Coleman, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Beard, Coleman, O'Hea, Lavender, Ogwumike",100949-201889-202626-202650-203014,LAS,51.0,1,1.0,-2.0,1.0,1,,2,,,,,,,,2.0,,,,,,,,,,,,,,,56.470588235294116,25.0,26.0,25.0,26.0,,,,,0.56025,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
100949-201911-202626-202650-203014,1611661320,"Alana Beard, Kristi Toliver, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Beard, Toliver, O'Hea, Lavender, Ogwumike",100949-201911-202626-202650-203014,LAS,36.0,1,1.0,2.0,1.0,1,,2,1.0,1.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,,80.0,18.0,18.0,18.0,18.0,1.0,1.0,1.0,,0.3674,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
201496-201889-201911-202626-202650,1611661320,"Candace Parker, Marissa Coleman, Kristi Toliver, Jenna O'Hea, Jantel Lavender","Parker, Coleman, Toliver, O'Hea, Lavender",201496-201889-201911-202626-202650,LAS,433.0,2,7.0,3.0,12.0,13,,25,2.0,4.0,1.0,5.0,8.0,1.0,20.0,17.0,8.0,,,2.0,2.0,3.0,2.0,2.0,1.0,18.0,0.625,0.8636363636363636,0.8333333333333334,0.6666666666666666,83.14087759815243,18.666666666666668,16.076923076923077,17.166666666666668,16.076923076923077,0.36363636363636365,0.5,0.5,0.09090909090909091,0.4696272727272727,0.08333333333333333,0.1111111111111111,8.2125,,2.0,3.0,,,2.0,2.0,,,3.0,3.0,,,,,,2.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,3.0,5.0,7.0,,,1.0,,,,0.2,0.2,0.6666666666666666,1.0,,1.0,,,,0.2727272727272727,1.0,0.8333333333333334,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,1.0,1.0,0.5,,,,,0.5454545454545454,1.0,,,22.53333333333333,,3.0,2.0,,,1.0,1.0,1.0,,2.0,,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,1.0,,,,,0.4379,0.1,2.0,0.6666666666666666,1.0,,,,,0.5,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,0.09090909090909091,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1611661320,2012,2012,False
201889-201911-202626-202650-203014,1611661320,"Marissa Coleman, Kristi Toliver, Jenna O'Hea, Jantel Lavender, Nneka Ogwumike","Coleman, Toliver, O'Hea, Lavender, Ogwumike",201889-201911-202626-202650-203014,LAS,226.0,3,4.0,-7.0,8.0,7,1.0,15,,2.0,1.0,1.0,4.0,,2.0,9.0,,,,,,3.0,1.0,,,2.0,0.25,0.16666666666666666,0.16666666666666666,,95.57522123893806,16.125,13.857142857142858,12.875,13.857142857142858,0.3333333333333333,,,0.16666666666666666,0.4512833333333333,,,8.5,5.0,1.0,1.0,,,,2.0,,1.0,,2.0,,3.0,,1.0,,2.0,,2.0,,1.0,,1.0,,1.0,2.0,1.0,3.0,4.0,,1.0,3.0,2.0,,5.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,0.25,,0.5,,0.4069625,,21.35,0.625,,1.0,,,,,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,0.2,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1611661320,2012,2012,False
