EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,OpponentPoints,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Charge Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,Corner3FGA,Arc3FGM,FG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Steals,LostBallSteals,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFG2A,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PtsUnassisted2s,Charge Fouls Drawn,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangePctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,DefAtRimReboundPct,Offensive Fouls Drawn,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,SecondChanceTsPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,NonShootingPenaltyNonTakeFouls,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Blocked3s,BlockedArc3,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,BlockedCorner3,3pt And 1 Free Throw Trips,BlockedLongMidRange,team_id,year,season,team_vs
1629498-202658-202670-203825-204332,1611661319,"Jackie Young, Danielle Robinson, Carolyn Swords, Kayla McBride, Cierra Burdick","Young, Robinson, Swords, McBride, Burdick",1629498-202658-202670-203825-204332,LVA,21.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.57142857142857,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628932-201881-203411-203825-204324,1611661319,"A'ja Wilson, Angel McCoughtry, Sugar Rodgers, Kayla McBride, Dearica Hamby","Wilson, McCoughtry, Rodgers, McBride, Hamby",1628932-201881-203411-203825-204324,LVA,13.0,1,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312,0.312,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1629498-201881-202658-203069-203825,1611661319,"Jackie Young, Angel McCoughtry, Danielle Robinson, Avery Warley-Talbert, Kayla McBride","Young, McCoughtry, Robinson, Warley-Talbert, McBride",1629498-201881-202658-203069-203825,LVA,43.0,1,2.0,,3.0,,,,,,,100.46511627906976,9.5,9.5,,,,,,,,,,,,,,,,,,1.0,-5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1629498-201881-202670-203411-204324,1611661319,"Jackie Young, Angel McCoughtry, Carolyn Swords, Sugar Rodgers, Dearica Hamby","Young, McCoughtry, Swords, Rodgers, Hamby",1629498-201881-202670-203411-204324,LVA,383.0,3,13.0,,26.0,4.0,7.0,7.0,1.0,0.8571428571428571,1.0,97.75456919060052,15.076923076923077,14.23076923076923,2.0,,2.0,,2.0,,,0.2,,,,0.2,,0.3,0.43539000000000005,,25.45,6.0,-7.0,13.0,16.0,1.0,2.0,4.0,,4.0,14.384615384615385,14.384615384615385,1.0,1.0,1.0,3.0,1.0,4.0,3.0,8.0,3.0,9.0,6.0,3.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,1.0,1.0,0.375,0.3,0.4090909090909091,0.5,1.0,0.6666666666666666,0.6666666666666666,0.1,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,0.25,0.25,1.0,0.18181818181818182,0.2222222222222222,11.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628932-1629498-202658-203411-204332,1611661319,"A'ja Wilson, Jackie Young, Danielle Robinson, Sugar Rodgers, Cierra Burdick","Wilson, Young, Robinson, Rodgers, Burdick",1628932-1629498-202658-203411-204332,LVA,5.0,1,1.0,1.0,1.0,,1.0,1.0,,1.0,,288.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628932-201881-202658-202670-203411,1611661319,"A'ja Wilson, Angel McCoughtry, Danielle Robinson, Carolyn Swords, Sugar Rodgers","Wilson, McCoughtry, Robinson, Swords, Rodgers",1628932-201881-202658-202670-203411,LVA,248.0,3,8.0,,17.0,1.0,3.0,3.0,0.5,0.75,0.5,98.70967741935483,12.75,12.75,2.0,,3.0,,2.0,,,0.42857142857142855,,,,0.2857142857142857,,0.5714285714285714,0.4547785714285714,,24.0,4.0,4.0,9.0,7.0,,1.0,1.0,,3.0,16.22222222222222,16.22222222222222,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,11.0,6.0,3.0,4.0,1.0,1.0,1.0,9.0,2.0,,1.0,,,,2.0,,1.0,11.0,1.0,1.0,0.75,0.6428571428571429,0.6875,1.0,,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.125,0.2,8.825,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,0.5,0.18181818181818182,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1629498-201881-203411-203825-204324,1611661319,"Jackie Young, Angel McCoughtry, Sugar Rodgers, Kayla McBride, Dearica Hamby","Young, McCoughtry, Rodgers, McBride, Hamby",1629498-201881-203411-203825-204324,LVA,21.0,1,1.0,1.0,2.0,,,,,,,137.14285714285714,4.0,4.0,,,,,,,,,,,,,,,0.4043,0.4043,,,,1.0,,,,,,,17.0,17.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,5.2,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
202658-203411-203825-204324-204332,1611661319,"Danielle Robinson, Sugar Rodgers, Kayla McBride, Dearica Hamby, Cierra Burdick","Robinson, Rodgers, McBride, Hamby, Burdick",202658-203411-203825-204324-204332,LVA,5.0,1,1.0,1.0,2.0,,1.0,1.0,,,,576.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,0.12525,0.12525,25.3,,,1.0,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
202658-203069-203411-203825-204324,1611661319,"Danielle Robinson, Avery Warley-Talbert, Sugar Rodgers, Kayla McBride, Dearica Hamby","Robinson, Warley-Talbert, Rodgers, McBride, Hamby",202658-203069-203411-203825-204324,LVA,188.0,1,7.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,107.23404255319149,15.428571428571429,15.428571428571429,3.0,2.0,3.0,2.0,3.0,,,0.5,,,,0.5,0.4,0.6666666666666666,0.444525,0.43167,25.96666666666667,3.0,4.0,7.0,9.0,,,,,3.0,11.428571428571429,11.428571428571429,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,13.0,2.0,1.0,3.0,1.0,,,8.0,,,,,,,4.0,1.0,2.0,13.0,0.5,0.5,0.6666666666666666,0.8333333333333334,0.8571428571428571,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.2857142857142857,0.5,9.4,6.0,,2.0,2.0,3.0,13.0,6.0,2.0,2.0,2.0,,,,,,,13.0,6.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8571428571428571,3.0,1.0,0.3333333333333333,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628263-1628932-202670-203411-204324,1611661319,"Lindsay Allen, A'ja Wilson, Carolyn Swords, Sugar Rodgers, Dearica Hamby","Allen, Wilson, Swords, Rodgers, Hamby",1628263-1628932-202670-203411-204324,LVA,122.0,1,4.0,,8.0,,1.0,3.0,,0.5,,94.42622950819673,13.25,13.25,,,,,,,2.0,,,0.5,,,,0.4,0.48148,,,2.0,-3.0,4.0,5.0,,1.0,1.0,,1.0,17.25,15.75,,2.0,1.0,1.0,,2.0,1.0,5.0,,2.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,1.0,,,,,2.0,1.0,1.0,0.2,0.2,0.2,1.0,,0.5,0.5,0.4,,,,0.2,1.0,1.0,1.0,0.4,,,,,,9.26,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.55915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628932-1629498-202670-203825-204324,1611661319,"A'ja Wilson, Jackie Young, Carolyn Swords, Kayla McBride, Dearica Hamby","Wilson, Young, Swords, McBride, Hamby",1628932-1629498-202670-203825-204324,LVA,165.0,3,5.0,1.0,12.0,1.0,2.0,2.0,1.0,1.0,,104.72727272727273,11.8,11.8,,,,,,,,,,,,,,,0.37229999999999996,,,3.0,-4.0,7.0,6.0,2.0,2.0,2.0,,1.0,15.142857142857142,15.142857142857142,,,1.0,5.0,,,1.0,5.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,2.0,,,0.2,0.2,0.2,,,1.0,1.0,,,,,1.0,0.2,0.3333333333333333,,,,,,,,7.26,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.14285714285714285,,2.0,0.4,0.4,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628263-1628932-1629498-202658-203825,1611661319,"Lindsay Allen, A'ja Wilson, Jackie Young, Danielle Robinson, Kayla McBride","Allen, Wilson, Young, Robinson, McBride",1628263-1628932-1629498-202658-203825,LVA,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628263-1629498-201881-202670-204324,1611661319,"Lindsay Allen, Jackie Young, Angel McCoughtry, Carolyn Swords, Dearica Hamby","Allen, Young, McCoughtry, Swords, Hamby",1628263-1629498-201881-202670-204324,LVA,47.0,1,2.0,,4.0,,,,,,,122.55319148936171,8.0,8.0,,,,,,,,,,,,,,,0.3837,,,1.0,-2.0,2.0,2.0,1.0,1.0,1.0,,1.0,15.5,15.5,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628932-202658-203069-203825-204324,1611661319,"A'ja Wilson, Danielle Robinson, Avery Warley-Talbert, Kayla McBride, Dearica Hamby","Wilson, Robinson, Warley-Talbert, McBride, Hamby",1628932-202658-203069-203825-204324,LVA,55.0,1,1.0,1.0,3.0,,,,,,,78.54545454545455,21.0,21.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,0.4665,0.4665,24.3,1.0,-2.0,2.0,2.0,,,,,,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1629498-1629570-201881-202658-203411,1611661319,"Jackie Young, Megan Huff, Angel McCoughtry, Danielle Robinson, Sugar Rodgers","Young, Huff, McCoughtry, Robinson, Rodgers",1629498-1629570-201881-202658-203411,LVA,4.0,1,1.0,,1.0,,,,,,,360.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1629498-201881-202658-202670-203411,1611661319,"Jackie Young, Angel McCoughtry, Danielle Robinson, Carolyn Swords, Sugar Rodgers","Young, McCoughtry, Robinson, Swords, Rodgers",1629498-201881-202658-202670-203411,LVA,143.0,1,3.0,,8.0,3.0,3.0,5.0,0.75,0.75,,80.55944055944056,18.0,18.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4647625,0.45925,24.8,2.0,4.0,5.0,,,1.0,1.0,,2.0,17.8,16.0,,,,,,2.0,,2.0,4.0,4.0,,,,,,,,,,1.0,1.0,,,4.0,,2.0,2.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,0.5,,,,0.3333333333333333,0.5,16.35,3.0,,,,4.0,4.0,,,,,,,,,,,4.0,3.0,,,,0.5,,,,,,,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.5,,,0.5157,,,1.0,,,,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628263-1628932-1629498-203069-203825,1611661319,"Lindsay Allen, A'ja Wilson, Jackie Young, Avery Warley-Talbert, Kayla McBride","Allen, Wilson, Young, Warley-Talbert, McBride",1628263-1628932-1629498-203069-203825,LVA,40.0,1,1.0,1.0,2.0,,,,,,,72.0,8.0,8.0,,,,,,,,,,,,,,,0.3764,0.3764,,1.0,1.0,1.0,2.0,,,,,1.0,32.0,32.0,,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,0.75,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,17.1,1.0,,,,1.0,3.0,,,,,,,,,,,3.0,1.0,,,,0.75,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
1628932-1629498-202658-203411-204324,1611661319,"A'ja Wilson, Jackie Young, Danielle Robinson, Sugar Rodgers, Dearica Hamby","Wilson, Young, Robinson, Rodgers, Hamby",1628932-1629498-202658-203411-204324,LVA,5150.0,20,171.0,37.0,338.0,34.0,64.0,77.0,0.6666666666666666,0.7073170731707317,0.6521739130434783,94.50873786407767,16.385964912280702,15.52046783625731,17.0,6.0,21.0,8.0,16.0,1.0,13.0,0.15671641791044777,0.1,0.23214285714285715,0.1111111111111111,0.12686567164179105,0.11538461538461539,0.4626865671641791,0.4696962406015038,0.4654960784313726,26.104761904761908,86.0,47.0,167.0,146.0,17.0,30.0,35.0,1.0,40.0,14.059880239520957,13.652694610778443,32.0,41.0,21.0,52.0,13.0,20.0,66.0,113.0,34.0,193.0,76.0,38.0,46.0,19.0,10.0,9.0,100.0,24.0,6.0,13.0,8.0,18.0,1.0,41.0,3.0,16.0,175.0,0.5757575757575758,0.6129032258064516,0.584070796460177,0.5932835820895522,0.631578947368421,0.43333333333333335,0.6666666666666666,0.7741935483870968,0.7407407407407407,0.30597014925373134,0.7804878048780488,0.8205128205128205,0.59375,0.3880597014925373,0.40384615384615385,0.4883720930232558,0.47619047619047616,0.14925373134328357,0.65,0.65,0.6923076923076923,0.11486486486486487,0.12698412698412698,7.495575221238938,63.0,4.0,7.0,9.0,21.0,90.0,24.0,7.0,8.0,6.0,24.0,8.0,5.0,7.0,4.0,7.0,90.0,63.0,0.8888888888888888,0.42857142857142855,0.45,0.7142857142857143,1.0,0.029850746268656716,0.4117647058823529,0.4375,0.8571428571428571,0.4375,0.46632124352331605,0.3772455089820359,44.0,11.0,0.09734513274336283,0.17307692307692307,13.0,15.0,2.0,30.0,3.0,56.0,3.0,1.0,0.375,0.6818181818181818,0.6634615384615384,,0.28846153846153844,0.8666666666666667,0.3333333333333333,11.0,7.0,11.0,12.0,0.2608695652173913,0.375,0.5833333333333334,0.5228045454545455,3.0,1.0,7.0,1.0,0.625,1.0,1.0,1.0,2.0,18.0,0.6923076923076923,,0.7,0.08333333333333333,0.09326424870466321,6.0,2.0,1.0,2.0,8.0,3.0,8.0,1.0,1.0,2.0,16.0,7.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,0.7272727272727273,0.6666666666666666,0.047619047619047616,0.04878048780487805,0.058823529411764705,0.2903225806451613,0.2857142857142857,0.5,0.5,1.0,0.8571428571428571,0.3333333333333333,0.038461538461538464,0.5,0.045454545454545456,,,,,,,,,,,,,,,,,,,,1611661319,2020,2020,False
