EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,DeadBallTurnovers,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PlusMinus,PenaltyDefPoss,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Travels,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,3SecondViolations,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,OffThreePtRebounds,ShootingFouls,OffThreePtReboundPct,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,Corner3FGA,OffCorner3ReboundPct,Corner3Frequency,Charge Fouls,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,AtRimPctBlocked,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1628280-1630097-201886-201896-202662,1611661323,"Brionna Jones, Kaila Charles, DeWanna Bonner, Briann January, Jasmine Thomas","Jones, Charles, Bonner, January, Thomas",1628280-1630097-201886-201896-202662,CON,202.0,1,6.0,7.0,2.0,13,,3.0,4.0,,,,,2.0,,,92.67326732673267,13.666666666666666,17.142857142857142,13.666666666666666,16.714285714285715,0.3333333333333333,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,11.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,9.0,0.3333333333333333,0.5,0.75,1.0,0.75,1.0,0.7857142857142857,1.0,,0.6666666666666666,0.75,,,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.508975,0.7909,0.18181818181818182,4.625,9.0,,1.0,,,,,,5.0,2.0,2.0,,1.0,5.0,,,,,1.0,,1.0,1.0,,,,1.0,,4.0,,7.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,0.8333333333333334,,,,,1.0,,,1.0,,,,1.0,,,,,,,0.5,,0.59715,0.5,0.5,0.45454545454545453,,,,1.0,,,,1.0,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1628280-1630097-201886-201896-203826,1611661323,"Brionna Jones, Kaila Charles, DeWanna Bonner, Briann January, Alyssa Thomas","Jones, Charles, Bonner, January, Thomas",1628280-1630097-201886-201896-203826,CON,493.0,2,16.0,18.0,8.0,34,,4.0,6.0,,,1.0,,8.0,,,99.3103448275862,15.3125,13.777777777777779,14.625,12.777777777777779,0.5,1.0,8.0,2.0,2.0,3.0,,,4.0,6.0,7.0,10.0,23.0,22.0,,,3.0,8.0,6.0,,4.0,6.0,2.0,14.0,1.0,,2.0,20.0,0.5714285714285714,0.5714285714285714,0.7,,0.625,1.5,0.6764705882352942,1.5,0.3333333333333333,,0.4444444444444444,0.2857142857142857,,,0.1875,0.6666666666666666,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.5,,,0.5625,0.47453125,0.51555,0.13043478260869565,6.81,1.0,9.0,2.0,1.0,1.0,6.0,4.0,6.0,3.0,4.0,5.0,4.0,1.0,15.0,6.0,,1.0,1.0,4.0,,,,,,,5.0,,2.0,,3.0,1.0,2.0,,1.0,,,1.0,1.0,,15.0,3.0,,0.8,0.7777777777777778,0.8333333333333334,0.375,,,,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,,,,0.5,0.0625,1.0,1.0,1.0,0.375,0.2222222222222222,0.4444444444444444,0.4973055555555555,0.11764705882352941,0.18181818181818182,0.6521739130434783,25.366666666666664,,,1.0,1.0,1.0,1.0,0.5,1.0,2.0,0.25,0.25,,,,,2.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1628280-1630097-201886-202662-203826,1611661323,"Brionna Jones, Kaila Charles, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Jones, Charles, Bonner, Thomas, Thomas",1628280-1630097-201886-202662-203826,CON,332.0,4,9.0,11.0,5.0,20,,3.0,3.0,,,2.0,2.0,5.0,,,86.74698795180723,17.0,16.272727272727273,17.0,15.0,0.5555555555555556,2.0,6.0,,1.0,1.0,,,,1.0,3.0,6.0,10.0,12.0,,,,6.0,,,3.0,4.0,,9.0,,2.0,,10.0,1.0,1.0,0.5,,0.6428571428571429,,0.625,,,1.0,0.5,,,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,,,0.2857142857142857,0.3870142857142857,,,14.983333333333334,-2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,7.0,1.0,,1.0,2.0,1.0,,2.0,1.0,1.0,,,2.0,,3.0,,2.0,,1.0,,1.0,1.0,,,1.0,,7.0,,,1.0,1.1666666666666667,1.1666666666666667,0.14285714285714285,,,,0.25,,,0.5,,1.0,,,1.0,0.5714285714285714,0.5,0.5,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3992,0.125,0.14285714285714285,0.7,24.4,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1628280-1630097-201896-202662-203826,1611661323,"Brionna Jones, Kaila Charles, Briann January, Jasmine Thomas, Alyssa Thomas","Jones, Charles, January, Thomas, Thomas",1628280-1630097-201896-202662-203826,CON,332.0,2,10.0,11.0,3.0,21,,4.0,5.0,,,1.0,1.0,3.0,,,91.08433734939759,15.9,15.727272727272727,15.1,15.0,0.3,1.0,6.0,1.0,1.0,1.0,,,2.0,3.0,4.0,8.0,11.0,11.0,,1.0,,6.0,2.0,,3.0,3.0,1.0,6.0,,1.0,1.0,11.0,0.75,0.75,0.5,,0.4444444444444444,,0.55,,,0.5,0.5714285714285714,0.2,,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,0.2222222222222222,0.4285722222222222,,,12.125,,,,1.0,4.0,,,1.0,3.0,1.0,1.0,,2.0,4.0,,,1.0,1.0,3.0,,,,,,,2.0,,2.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,0.1111111111111111,,,,0.6,,,0.75,,1.0,,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,,,,0.3762,0.1111111111111111,0.125,0.36363636363636365,23.3,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1628280-201502-201886-201896-202662,1611661323,"Brionna Jones, Essence Carson, DeWanna Bonner, Briann January, Jasmine Thomas","Jones, Carson, Bonner, January, Thomas",1628280-201502-201886-201896-202662,CON,551.0,2,16.0,15.0,7.0,31,,4.0,6.0,3.0,1.0,6.0,4.0,7.0,0.5,,81.01633393829401,15.3125,20.4,15.1875,19.666666666666668,0.4375,3.0,9.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,5.0,9.0,10.0,13.0,1.0,2.0,2.0,8.0,2.0,2.0,4.0,4.0,2.0,8.0,2.0,1.0,2.0,8.0,0.8,1.0,0.5555555555555556,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5,0.5,1.0,0.6666666666666666,0.2857142857142857,0.5,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.5833333333333334,0.47077083333333336,0.6205,0.2,7.011111111111111,-3.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,3.0,1.0,,2.0,2.0,,1.0,1.0,3.0,,1.0,1.0,,2.0,,4.0,,,,,,,,2.0,1.0,,1.0,2.0,,2.0,,,0.3333333333333333,0.25,0.25,0.25,,,,0.6,0.5,,0.5,1.0,,,,0.5,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.25,0.25,0.4419375,,,0.2,25.5,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1628280-201502-201896-202662-203826,1611661323,"Brionna Jones, Essence Carson, Briann January, Jasmine Thomas, Alyssa Thomas","Jones, Carson, January, Thomas, Thomas",1628280-201502-201896-202662-203826,CON,67.0,1,2.0,2.0,,4,,1.0,1.0,1.0,1.0,1.0,,,1.0,,85.97014925373134,18.0,15.5,18.0,12.0,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1628280-201886-201896-202662-203826,1611661323,"Brionna Jones, DeWanna Bonner, Briann January, Jasmine Thomas, Alyssa Thomas","Jones, Bonner, January, Thomas, Thomas",1628280-201886-201896-202662-203826,CON,7614.0,7,243.0,242.0,33.0,485,2.0,99.0,129.0,29.0,9.0,43.0,8.0,33.0,0.6744186046511628,1.0,91.725768321513,15.77366255144033,15.62396694214876,15.148148148148149,14.888429752066116,0.13580246913580246,14.0,127.0,23.0,33.0,51.0,8.0,13.0,23.0,61.0,77.0,172.0,214.0,251.0,12.0,25.0,27.0,88.0,66.0,16.0,44.0,51.0,15.0,109.0,26.0,26.0,30.0,187.0,0.5714285714285714,0.6376811594202898,0.4476744186046512,0.48,0.419811320754717,0.46551724137931033,0.461038961038961,0.46551724137931033,0.2736842105263158,0.7027027027027027,0.7404580152671756,0.24,0.21052631578947367,0.7857142857142857,0.24056603773584906,0.6470588235294118,0.673469387755102,0.28773584905660377,0.3770491803278688,0.4107142857142857,0.6521739130434783,0.4482758620689655,0.6153846153846154,0.42924528301886794,0.4442372641509434,0.4957730769230769,0.1261682242990654,9.873255813953488,-37.0,40.0,,21.0,60.0,36.0,7.0,40.0,36.0,3.0,14.0,7.0,8.0,20.0,36.0,7.0,18.0,11.0,71.0,6.0,14.0,8.0,6.0,20.0,3.0,44.0,1.0,53.0,2.0,42.0,4.0,18.0,5.0,12.0,4.0,,8.0,12.0,7.0,20.0,4.0,4.0,0.21428571428571427,0.2857142857142857,0.4,0.18867924528301888,0.040697674418604654,0.08196721311475409,,0.7553191489361702,0.3888888888888889,0.65,0.7894736842105263,0.7777777777777778,0.4444444444444444,0.05084745762711865,0.5833333333333334,0.5454545454545454,0.2830188679245283,0.35,0.35,0.5238095238095238,0.16981132075471697,,0.3333333333333333,0.41315476190476186,0.07964601769911504,0.0967741935483871,0.09345794392523364,24.642500000000002,,1.0,,3.0,4.0,0.10344827586206896,,4.0,13.0,0.13333333333333333,0.1111111111111111,3.0,,,,7.0,,2.0,8.0,1.0,2.0,21.0,7.0,7.0,6.0,1.0,1.0,0.875,0.2,0.25,0.2857142857142857,0.2,0.19444444444444445,0.19444444444444445,0.8571428571428571,,,0.2857142857142857,0.19444444444444445,1.0,4.0,0.3333333333333333,0.018867924528301886,2.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,0.0392156862745098,0.28205128205128205,0.25,0.25,1.0,0.034482758620689655,1.0,1.0,,,,,1611661323,2020,2020,True
1628280-201886-201896-202662-203849,1611661323,"Brionna Jones, DeWanna Bonner, Briann January, Jasmine Thomas, Theresa Plaisance","Jones, Bonner, January, Thomas, Plaisance",1628280-201886-201896-202662-203849,CON,279.0,1,11.0,11.0,8.0,22,,4.0,4.0,2.0,,4.0,3.0,8.0,0.5,,113.54838709677418,13.363636363636363,12.0,13.363636363636363,12.0,0.7272727272727273,2.0,5.0,,,1.0,,,1.0,1.0,1.0,4.0,7.0,6.0,,,,,2.0,,,,,,,1.0,,7.0,,,0.25,,0.25,,0.5,,,1.0,0.8,,,1.0,0.25,,,0.25,1.0,1.0,,,,0.25,0.436125,,,12.325,1.0,,1.0,,2.0,,,,5.0,,2.0,,5.0,5.0,,1.0,,,3.0,,1.0,,1.0,2.0,1.0,2.0,,4.0,1.0,6.0,,1.0,2.0,1.0,,,1.0,1.0,,5.0,,2.0,,,0.5,,0.25,,,0.75,,,0.5,1.0,,,,,0.5,,,,,0.5,,0.4747,0.2,0.2,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1629567-1630097-201502-201886,1611661323,"Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Essence Carson, DeWanna Bonner","Mompremier, Hiedeman, Charles, Carson, Bonner",1629492-1629567-1630097-201502-201886,CON,58.0,1,2.0,1.0,,3,,1.0,2.0,,,,,,,,74.48275862068965,15.5,27.0,10.0,27.0,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.5,,,1.0,1.0,,,,,,,,,,,,1.0,0.546,,0.5,,2.0,,,,,1.0,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,2.0,,4.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,0.6666666666666666,1.0,,24.9,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1629567-1630097-201886-203826,1611661323,"Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, DeWanna Bonner, Alyssa Thomas","Mompremier, Hiedeman, Charles, Bonner, Thomas",1629492-1629567-1630097-201886-203826,CON,996.0,5,28.0,31.0,4.0,59,1.0,10.0,13.0,3.0,,5.0,1.0,4.0,0.6,1.0,85.3012048192771,17.071428571428573,16.70967741935484,15.821428571428571,15.387096774193548,0.14285714285714285,2.0,17.0,3.0,1.0,2.0,,,5.0,8.0,6.0,14.0,26.0,28.0,,1.0,1.0,12.0,,,6.0,7.0,5.0,15.0,3.0,3.0,3.0,25.0,1.0,1.0,0.42857142857142855,,0.32608695652173914,,0.4642857142857143,0.125,0.375,1.0,0.5625,0.21428571428571427,0.6666666666666666,1.0,0.08695652173913043,0.5,1.0,0.34782608695652173,0.625,0.8333333333333334,1.0,,,0.4782608695652174,0.4454886363636364,0.45526666666666665,0.038461538461538464,8.964285714285714,-2.0,3.0,1.0,,4.0,8.0,2.0,9.0,11.0,,3.0,3.0,,,8.0,3.0,1.0,,6.0,,4.0,4.0,,3.0,,9.0,,10.0,,11.0,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,0.391304347826087,0.21428571428571427,0.25,,0.46153846153846156,1.0,,0.5714285714285714,0.5,,,1.0,1.0,0.17391304347826086,,,,0.34782608695652173,0.16666666666666666,0.3333333333333333,0.42942,0.18518518518518517,0.23529411764705882,,26.433333333333334,1.0,,,1.0,2.0,0.3333333333333333,,,6.0,,,,,,,1.0,,,1.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,0.1111111111111111,,,0.1111111111111111,0.125,0.125,1.0,,,,0.125,,1.0,,0.043478260869565216,1.0,,,1.0,,,,,,,0.5,,,,,0.3333333333333333,,,1.0,1.0,0.16666666666666666,0.1,1611661323,2020,2020,True
1629492-1629567-1630097-201896-203826,1611661323,"Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Briann January, Alyssa Thomas","Mompremier, Hiedeman, Charles, January, Thomas",1629492-1629567-1630097-201896-203826,CON,365.0,2,13.0,11.0,5.0,24,,2.0,3.0,3.0,1.0,3.0,2.0,5.0,1.0,,94.68493150684932,13.615384615384615,17.09090909090909,13.153846153846153,17.09090909090909,0.38461538461538464,,6.0,1.0,2.0,3.0,,,1.0,2.0,4.0,8.0,12.0,17.0,,1.0,,4.0,4.0,,2.0,2.0,,4.0,1.0,2.0,1.0,12.0,0.5,0.5,0.5,,0.4444444444444444,,0.6,,0.25,1.0,1.0,0.2,,1.0,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,0.5,1.0,,,,0.4444444444444444,0.4276333333333333,0.3367,,10.175,-5.0,,,1.0,3.0,,,1.0,4.0,,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,1.0,,2.0,,3.0,,3.0,,4.0,2.0,3.0,,,,,,,,,,,,,,0.1111111111111111,0.25,0.5,,,1.0,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.4602,0.3,0.3333333333333333,,24.2,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.1111111111111111,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,0.5,,1611661323,2020,2020,True
1629492-1629567-1630097-201896-203849,1611661323,"Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Briann January, Theresa Plaisance","Mompremier, Hiedeman, Charles, January, Plaisance",1629492-1629567-1630097-201896-203849,CON,21.0,1,,1.0,,1,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1629567-201502-201896-203826,1611661323,"Beatrice Mompremier, Natisha Hiedeman, Essence Carson, Briann January, Alyssa Thomas","Mompremier, Hiedeman, Carson, January, Thomas",1629492-1629567-201502-201896-203826,CON,64.0,1,2.0,3.0,,5,1.0,2.0,2.0,,,1.0,,,,1.0,112.5,10.5,14.333333333333334,10.5,14.333333333333334,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,2.0,3.0,,,,2.0,,,1.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.4088,,,3.1,-1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
