EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,DeadBallTurnovers,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PlusMinus,PenaltyDefPoss,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Travels,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,3SecondViolations,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,OffThreePtRebounds,ShootingFouls,OffThreePtReboundPct,OffArc3ReboundPct,LostBallOutOfBoundsTurnovers,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,Corner3FGA,OffCorner3ReboundPct,Corner3Frequency,Charge Fouls,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,AtRimPctBlocked,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1629492-1629567-201502-202662-203826,1611661323,"Beatrice Mompremier, Natisha Hiedeman, Essence Carson, Jasmine Thomas, Alyssa Thomas","Mompremier, Hiedeman, Carson, Thomas, Thomas",1629492-1629567-201502-202662-203826,CON,116.0,1,5.0,4.0,4.0,9,1.0,2.0,3.0,,,,,4.0,,1.0,111.72413793103448,13.4,12.25,12.8,12.25,0.8,,2.0,1.0,1.0,2.0,,,,1.0,1.0,4.0,4.0,4.0,,1.0,,2.0,,,1.0,1.0,,2.0,1.0,,1.0,4.0,1.0,1.0,0.25,,0.2,,0.3333333333333333,,0.3333333333333333,,1.0,0.25,,,0.4,0.5,1.0,0.2,,,,,,0.6,0.42163000000000006,0.2535,,7.075,,4.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,,2.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,2.0,,1.0,,,,,,,,2.0,,,0.25,0.2,0.2,0.2,0.5,1.0,,1.0,1.0,1.0,,,,,,1.0,0.2,,,,0.2,0.4,0.2,0.42163000000000006,0.16666666666666666,0.2,0.5,23.7,,,1.0,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1629567-201886-201896-203826,1611661323,"Beatrice Mompremier, Natisha Hiedeman, DeWanna Bonner, Briann January, Alyssa Thomas","Mompremier, Hiedeman, Bonner, January, Thomas",1629492-1629567-201886-201896-203826,CON,63.0,1,2.0,2.0,2.0,4,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,91.42857142857143,15.5,16.0,15.5,16.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,2.0,2.0,,,,,2.0,,,,,,,1.0,,2.0,,2.0,,,1.0,,,,,,,2.0,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1629567-201886-202662-203826,1611661323,"Beatrice Mompremier, Natisha Hiedeman, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Mompremier, Hiedeman, Bonner, Thomas, Thomas",1629492-1629567-201886-202662-203826,CON,199.0,1,7.0,6.0,,13,,2.0,5.0,1.0,1.0,1.0,,,1.0,,94.07035175879396,18.285714285714285,11.833333333333334,17.142857142857142,11.833333333333334,,,3.0,2.0,2.0,2.0,1.0,1.0,,4.0,2.0,6.0,7.0,7.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,3.0,3.0,0.5,1.0,0.3333333333333333,0.5,0.2857142857142857,0.5,0.3888888888888889,0.6666666666666666,0.5,1.0,1.0,0.6,0.5,1.0,0.2857142857142857,1.0,1.0,0.5714285714285714,,,,0.5,1.0,0.42857142857142855,0.4911357142857143,0.7222,0.5714285714285714,4.716666666666667,,,,,,1.0,,1.0,3.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,4.0,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,0.14285714285714285,,,,1.0,,,1.0,,,,1.0,0.5,,,,,0.14285714285714285,,,,0.2222222222222222,0.25,,24.3,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1630097-201502-201886-202662,1611661323,"Beatrice Mompremier, Kaila Charles, Essence Carson, DeWanna Bonner, Jasmine Thomas","Mompremier, Charles, Carson, Bonner, Thomas",1629492-1630097-201502-201886-202662,CON,178.0,1,6.0,6.0,,12,,3.0,4.0,,,,,,,,97.07865168539325,12.333333333333334,17.333333333333332,9.333333333333334,17.333333333333332,,,3.0,1.0,1.0,3.0,,,1.0,3.0,2.0,6.0,4.0,6.0,,,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,4.0,0.5,0.5,0.3333333333333333,,0.2857142857142857,,0.2857142857142857,,0.3333333333333333,1.0,1.0,0.25,0.5,1.0,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,0.3333333333333333,0.5,,,,0.5714285714285714,0.3994785714285714,0.43305,,7.133333333333333,-2.0,,,,,1.0,,1.0,,,,,,,1.0,2.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,1.0,,,,1.0,,,,,0.14285714285714285,,,,,,,25.6,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1630097-201886-201896-203826,1611661323,"Beatrice Mompremier, Kaila Charles, DeWanna Bonner, Briann January, Alyssa Thomas","Mompremier, Charles, Bonner, January, Thomas",1629492-1630097-201886-201896-203826,CON,175.0,1,5.0,5.0,,10,,1.0,1.0,,,2.0,,,,,82.28571428571429,17.6,17.4,17.6,15.4,,2.0,3.0,,1.0,1.0,,,,,1.0,1.0,4.0,9.0,,,,2.0,,,1.0,1.0,,2.0,,1.0,,4.0,1.0,1.0,1.0,,0.5,,0.6666666666666666,,,1.0,0.5,,,1.0,0.5,1.0,1.0,,,,,,,1.0,0.451625,,,3.5,-5.0,,,,,1.0,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,0.5,,,,0.3333333333333333,0.5,,24.4,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629492-1630097-201886-202662-203826,1611661323,"Beatrice Mompremier, Kaila Charles, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Mompremier, Charles, Bonner, Thomas, Thomas",1629492-1630097-201886-202662-203826,CON,295.0,3,11.0,9.0,4.0,20,,3.0,3.0,1.0,1.0,1.0,,4.0,1.0,,97.62711864406779,14.0,15.666666666666666,14.0,15.555555555555555,0.36363636363636365,,5.0,,,1.0,,,2.0,2.0,2.0,6.0,7.0,11.0,,,,2.0,2.0,,1.0,2.0,1.0,5.0,,2.0,,7.0,0.5,0.5,0.3333333333333333,,0.3888888888888889,,0.3888888888888889,,,1.0,0.6,,,1.0,0.1111111111111111,,,0.2222222222222222,1.0,1.0,0.5,,,0.4444444444444444,0.3968333333333333,,,13.016666666666666,-4.0,5.0,,,3.0,2.0,1.0,3.0,,1.0,3.0,1.0,,2.0,2.0,,,,1.0,,,,,,,3.0,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,0.3333333333333333,0.25,0.25,0.3333333333333333,,,,0.3333333333333333,,,1.0,,,,1.0,,0.3333333333333333,,,,0.2222222222222222,,0.25,0.3862,,,0.2857142857142857,25.833333333333332,,,,,,,,,3.0,,,,,,,,,,1.0,,,3.0,,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,1.0,,0.1111111111111111,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1611661323,2020,2020,True
1629492-1630097-201896-202662-203826,1611661323,"Beatrice Mompremier, Kaila Charles, Briann January, Jasmine Thomas, Alyssa Thomas","Mompremier, Charles, January, Thomas, Thomas",1629492-1630097-201896-202662-203826,CON,322.0,3,11.0,10.0,7.0,21,,2.0,3.0,,,1.0,,7.0,,,93.91304347826087,15.0,15.7,15.0,15.5,0.6363636363636364,1.0,5.0,1.0,2.0,3.0,1.0,1.0,,4.0,2.0,8.0,10.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,5.0,1.0,1.0,1.0,8.0,0.5,1.0,0.25,1.0,0.35,1.0,0.4166666666666667,1.0,0.16666666666666666,1.0,0.6666666666666666,0.14285714285714285,0.25,1.0,0.3,0.6666666666666666,1.0,0.4,,,,1.0,1.0,0.5,0.46258,0.6778,0.2,7.9,1.0,,2.0,,1.0,1.0,,2.0,3.0,1.0,7.0,,3.0,5.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,,,1.0,,5.0,,4.0,,1.0,1.0,,,,,,,5.0,,1.0,0.14285714285714285,0.14285714285714285,0.2777777777777778,0.2,0.125,,,0.5,,,,1.0,,0.16666666666666666,,0.5,0.1,,,,0.1,0.2857142857142857,,0.4286,0.09090909090909091,0.1111111111111111,0.5,23.75,,,1.0,,,,0.5,,,,,,,,,,,,1.0,,,3.0,,1.0,,1.0,,1.0,0.5,,,0.5,,,,,,,,,1.0,,0.1,,1.0,,,,1.0,1.0,,,,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,1611661323,2020,2020,True
1629492-201502-201886-201896-202662,1611661323,"Beatrice Mompremier, Essence Carson, DeWanna Bonner, Briann January, Jasmine Thomas","Mompremier, Carson, Bonner, January, Thomas",1629492-201502-201886-201896-202662,CON,142.0,1,4.0,4.0,,8,,1.0,2.0,,,2.0,,,,,81.12676056338029,17.0,18.5,17.0,18.5,,2.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,4.0,,,,2.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,1.0,1.0,1.0,0.5,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,0.6666666666666666,0.4912,,,4.05,-2.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,1.0,,,,,,,1.0,,,1.0,,,,,0.3333333333333333,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629492-201886-201896-202662-203826,1611661323,"Beatrice Mompremier, DeWanna Bonner, Briann January, Jasmine Thomas, Alyssa Thomas","Mompremier, Bonner, January, Thomas, Thomas",1629492-201886-201896-202662-203826,CON,1022.0,4,33.0,35.0,5.0,68,1.0,15.0,19.0,4.0,1.0,6.0,2.0,5.0,0.6666666666666666,1.0,95.81213307240704,14.303030303030303,15.714285714285714,14.030303030303031,13.542857142857143,0.15151515151515152,2.0,17.0,4.0,5.0,8.0,,,3.0,12.0,10.0,24.0,30.0,34.0,1.0,1.0,5.0,8.0,12.0,,4.0,6.0,2.0,14.0,4.0,3.0,4.0,25.0,0.4,0.4,0.4166666666666667,1.0,0.4482758620689655,0.5,0.46875,0.625,0.2857142857142857,0.5,0.7,0.25,0.3333333333333333,0.5,0.27586206896551724,0.625,0.625,0.41379310344827586,0.25,0.25,0.6666666666666666,,,0.4482758620689655,0.4306137931034483,0.453325,0.16666666666666666,8.516666666666667,-4.0,,,2.0,4.0,5.0,2.0,5.0,4.0,,2.0,2.0,,3.0,5.0,,2.0,,11.0,,3.0,1.0,2.0,3.0,1.0,9.0,1.0,4.0,1.0,6.0,,3.0,,1.0,,,1.0,1.0,1.0,3.0,,,,0.375,0.375,0.1724137931034483,,,,0.7857142857142857,0.3333333333333333,0.8,1.0,0.6,0.5,,1.0,0.4,0.13793103448275862,0.5,0.5,,0.1724137931034483,,0.5,0.3111875,0.09375,0.1111111111111111,0.1,26.24,3.0,,,1.0,1.0,0.5,,,6.0,,,,,1.0,,2.0,,1.0,2.0,,1.0,6.0,2.0,2.0,2.0,,,1.0,0.4,,0.5,0.4,0.4,0.4,1.0,,,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629492-201896-202662-203826-204321,1611661323,"Beatrice Mompremier, Briann January, Jasmine Thomas, Alyssa Thomas, Kaleena Mosqueda-Lewis","Mompremier, January, Thomas, Thomas, Mosqueda-Lewis",1629492-201896-202662-203826-204321,CON,83.0,1,2.0,2.0,,4,,1.0,1.0,,,,,,,,69.39759036144578,12.0,29.5,12.0,27.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,5.0,2.0,,,,2.0,,,1.0,2.0,1.0,5.0,,,,5.0,1.0,1.0,1.0,,1.25,,1.25,,,,0.25,,,,,,,0.5,1.0,1.0,1.0,,,0.5,0.4195,,,4.1,3.0,2.0,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,0.5,,,,0.3333333333333333,,,1.0,,,,1.0,,,,,,0.5,,,,,,,26.5,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629567-1630097-201502-201896-203849,1611661323,"Natisha Hiedeman, Kaila Charles, Essence Carson, Briann January, Theresa Plaisance","Hiedeman, Charles, Carson, January, Plaisance",1629567-1630097-201502-201896-203849,CON,81.0,1,3.0,3.0,3.0,6,,2.0,2.0,,,,,3.0,,,106.66666666666666,7.333333333333333,19.666666666666668,7.333333333333333,19.666666666666668,1.0,,1.0,,1.0,1.0,,,,,2.0,3.0,4.0,,,,,2.0,2.0,,1.0,1.0,,2.0,,1.0,,4.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,,,1.0,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,0.43429999999999996,,,11.633333333333333,4.0,3.0,1.0,1.0,2.0,,,,,2.0,3.0,,,4.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,1.0,,,,,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,,0.43429999999999996,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629567-1630097-201502-203849-204321,1611661323,"Natisha Hiedeman, Kaila Charles, Essence Carson, Theresa Plaisance, Kaleena Mosqueda-Lewis","Hiedeman, Charles, Carson, Plaisance, Mosqueda-Lewis",1629567-1630097-201502-203849-204321,CON,233.0,1,7.0,7.0,7.0,14,,2.0,2.0,,,,,7.0,,,86.52360515021459,15.428571428571429,17.857142857142858,15.428571428571429,17.571428571428573,1.0,,4.0,,1.0,1.0,,,,1.0,1.0,4.0,4.0,12.0,,,,2.0,,,1.0,1.0,,2.0,,1.0,,4.0,1.0,1.0,0.25,,0.2,,0.3333333333333333,,,0.5,0.6666666666666666,,,0.5,0.2,1.0,1.0,0.2,,,,,,0.4,0.49938000000000005,,,11.025,-8.0,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,2.0,,1.0,,,,,,,,4.0,,,0.25,0.2,0.3333333333333333,0.2,,,,1.0,,,1.0,,,,,1.0,0.4,,,,0.2,0.2,0.2,0.49938000000000005,0.16666666666666666,0.2,1.0,23.6,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
1629567-201502-201886-201896-203826,1611661323,"Natisha Hiedeman, Essence Carson, DeWanna Bonner, Briann January, Alyssa Thomas","Hiedeman, Carson, Bonner, January, Thomas",1629567-201502-201886-201896-203826,CON,87.0,1,3.0,2.0,,5,,1.0,2.0,,,,,,,,82.75862068965517,15.0,21.0,13.666666666666666,21.0,,,1.0,1.0,,,,,3.0,3.0,3.0,4.0,6.0,,1.0,1.0,2.0,4.0,2.0,,2.0,2.0,2.0,4.0,1.0,,1.0,4.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.75,1.0,0.75,1.0,1.0,,1.0,1.0,,,,,,0.75,1.0,1.0,0.6666666666666666,,,,0.45145,0.584,0.3333333333333333,10.85,6.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661323,2020,2020,True
1629567-201502-201886-202662-203826,1611661323,"Natisha Hiedeman, Essence Carson, DeWanna Bonner, Jasmine Thomas, Alyssa Thomas","Hiedeman, Carson, Bonner, Thomas, Thomas",1629567-201502-201886-202662-203826,CON,220.0,1,7.0,9.0,2.0,16,,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,104.72727272727273,13.142857142857142,14.222222222222221,13.0,14.222222222222221,0.2857142857142857,,4.0,1.0,,1.0,,,,,,3.0,8.0,13.0,,,3.0,,,,,2.0,,6.0,1.0,1.0,1.0,5.0,,,,,0.6,1.5,0.6666666666666666,1.5,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.2,,,,,,,,,0.6,0.45747,0.51585,0.375,13.233333333333334,-5.0,3.0,,,2.0,2.0,,2.0,2.0,,,,,,2.0,1.0,,,,,,,,2.0,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,0.4,0.3333333333333333,,,,,,,,1.0,,,,0.4,,,,0.4,,,,0.16666666666666666,0.25,,24.95,,,,1.0,1.0,1.0,,,2.0,,,,,,,2.0,1.0,,2.0,1.0,,6.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1611661323,2020,2020,True
1630097-201886-201896-202662-203826,1611661323,"Kaila Charles, DeWanna Bonner, Briann January, Jasmine Thomas, Alyssa Thomas","Charles, Bonner, January, Thomas, Thomas",1630097-201886-201896-202662-203826,CON,13.0,1,,1.0,,1,,1.0,1.0,,,,,,,,110.76923076923076,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
201502-201886-201896-202662-203826,1611661323,"Essence Carson, DeWanna Bonner, Briann January, Jasmine Thomas, Alyssa Thomas","Carson, Bonner, January, Thomas, Thomas",201502-201886-201896-202662-203826,CON,163.0,1,7.0,7.0,6.0,14,,1.0,1.0,2.0,1.0,3.0,3.0,6.0,0.6666666666666666,,123.68098159509202,11.0,12.285714285714286,11.0,12.285714285714286,0.8571428571428571,1.0,3.0,,,,,,,1.0,,1.0,5.0,7.0,,,,,,,,1.0,,3.0,,,,5.0,,,,,0.5,,0.625,,,,1.0,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.51525,,,7.2,-2.0,,,,,2.0,2.0,2.0,2.0,,,2.0,2.0,5.0,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,,1.0,,,,,,,,5.0,,,,0.75,0.8333333333333334,0.6666666666666666,,,,1.0,,,1.0,,,,,,,,,,0.6666666666666666,,1.0,0.570225,0.25,0.5,1.0,23.65,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,0.5,,0.5,0.5,0.5,0.5,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,True
